start_t,end_t,duration,peak_t,peak_freq,peak_db
30.331599999999998,30.357599999999998,0.0259999999999998,30.342,5000.0,8.511171139766248
30.3888,30.4356,0.04680000000000106,30.4252,5000.0,29.078376882668863
30.4616,30.497999999999998,0.03639999999999688,30.4824,5000.0,29.078376882668863
30.5396,30.5812,0.04159999999999897,30.5708,5000.0,17.736040022605778
30.654,30.7008,0.04680000000000106,30.6592,5000.0,29.078376882668863
30.7216,30.7944,0.07280000000000086,30.7268,5000.0,11.961392747209914
30.862,30.8828,0.020800000000001262,30.8672,5000.0,11.961392747209914
30.9036,30.939999999999998,0.03639999999999688,30.9192,5000.0,11.961392747209914
31.0128,31.028399999999998,0.01559999999999917,31.028399999999998,5000.0,29.078376882668863
31.0492,31.0804,0.031200000000001893,31.0492,5000.0,6.016570801404839
31.3872,31.4028,0.01559999999999917,31.3872,5000.0,2.4985134120740327
31.433999999999997,31.486,0.052000000000003155,31.46,5000.0,35.0949476840737
31.5068,31.538,0.031200000000001893,31.5068,5000.0,29.078376882668863
31.558799999999998,31.5744,0.015600000000002723,31.5744,5000.0,2.4986585829695684
31.6368,31.7044,0.06759999999999877,31.668,5000.0,35.0949476840737
31.7252,31.7408,0.01559999999999917,31.735599999999998,5000.0,6.019592050983988
31.823999999999998,31.8448,0.020800000000001262,31.8448,5000.0,12.036162852388827
31.8864,32.006,0.11960000000000193,31.990399999999998,5000.0,12.036162852388827
32.0268,32.068400000000004,0.041600000000002524,32.068400000000004,5000.0,12.021091543046794
32.24,32.2608,0.020800000000001262,32.24,5000.0,6.019592050983988
32.292,32.427200000000006,0.13520000000000465,32.297200000000004,5000.0,8.517321839610474
32.4532,32.4688,0.01559999999999917,32.4532,5000.0,2.4985134120740327
32.4896,32.578,0.08840000000000003,32.531200000000005,5000.0,35.0949476840737
32.598800000000004,32.63,0.03119999999999834,32.6144,5000.0,41.11453973505769
32.650800000000004,32.7184,0.06759999999999877,32.7028,5000.0,12.036162852388827
32.8432,32.8692,0.02599999999999625,32.8588,5000.0,3.5216385142777824
32.900400000000005,32.9628,0.06239999999999668,32.9628,5000.0,6.020347911155653
33.072,33.150000000000006,0.07800000000000296,33.092800000000004,5000.0,41.11453973505769
33.186400000000006,33.2072,0.020799999999994156,33.1968,5000.0,12.036162852388827
33.238400000000006,33.254000000000005,0.01559999999999917,33.2436,5000.0,35.0949476840737
33.3528,33.3996,0.04679999999999751,33.384,5000.0,6.020151926351815
33.4204,33.462,0.041600000000002524,33.4204,5000.0,6.019592050983988
33.7532,33.768800000000006,0.015600000000006276,33.768800000000006,5000.0,35.0949476840737
33.7896,33.8312,0.041600000000002524,33.8156,5000.0,6.020151926351815
33.8988,33.9144,0.01559999999999917,33.9144,5000.0,35.0949476840737
34.122400000000006,34.169200000000004,0.04679999999999751,34.169200000000004,5000.0,35.0949476840737
34.2316,34.314800000000005,0.08320000000000505,34.2316,5000.0,35.0949476840737
34.382400000000004,34.398,0.01559999999999917,34.382400000000004,5000.0,6.016570801404839
34.4968,34.5904,0.09360000000000213,34.522800000000004,5000.0,6.019592050983988
34.611200000000004,34.658,0.04679999999999751,34.6268,5000.0,35.0949476840737
34.6892,34.71,0.020800000000001262,34.699600000000004,5000.0,35.0949476840737
34.7308,34.7464,0.01559999999999917,34.7464,5000.0,6.016570801404839
34.7672,34.793200000000006,0.026000000000003354,34.7672,5000.0,35.0949476840737
34.814,34.829600000000006,0.015600000000006276,34.829600000000006,5000.0,3.5216385142777824
34.8556,34.881600000000006,0.026000000000003354,34.8556,5000.0,6.019592050983988
34.949200000000005,34.985600000000005,0.03640000000000043,34.9544,5000.0,3.5216385142777824
35.0168,35.053200000000004,0.03640000000000043,35.0324,5000.0,6.019592050983988
35.089600000000004,35.141600000000004,0.0519999999999996,35.126000000000005,5000.0,35.0949476840737
35.2092,35.230000000000004,0.020800000000001262,35.2092,5000.0,41.11453973505769
35.318400000000004,35.339200000000005,0.020800000000001262,35.318400000000004,5000.0,41.11453973505769
35.427600000000005,35.4692,0.04159999999999542,35.4692,5000.0,41.11453973505769
35.500400000000006,35.5212,0.020799999999994156,35.516000000000005,5000.0,41.11453973505769
35.568000000000005,35.583600000000004,0.01559999999999917,35.583600000000004,5000.0,3.5216385142777824
35.6096,35.6304,0.020800000000001262,35.6096,5000.0,35.0949476840737
35.6876,35.7136,0.02599999999999625,35.7032,5000.0,41.11453973505769
35.7864,35.833200000000005,0.046800000000004616,35.796800000000005,5000.0,41.11453973505769
35.8592,35.9112,0.0519999999999996,35.88,5000.0,35.0949476840737
